"project_name","bug_id","buggy_commit_id","fixed_commit_id","buggy_files","fixed_files","diff_commands","test_file_bug_info","test_file_description"
"pandas","141","b298696","411dd249e755d7e281603fe3e0ab9e0e48383df9","pandas/core/indexes/range.py","pandas/core/indexes/range.py","diff --git a/pandas/core/indexes/range.py b/pandas/core/indexes/range.py","pandas/tests/indexes/test_range.py",""
"pandas","12","9bd296c","8aa707298428801199280b2b994632080591700a","pandas/core/frame.py","pandas/core/frame.py","diff --git a/pandas/core/frame.py b/pandas/core/frame.py","pandas/tests/frame/methods/test_cov_corr.py",""
"pandas","29","6e3537d","4334482c348c3adc69683c8332295e22092c1b57","pandas/core/arrays/interval.py","pandas/core/arrays/interval.py","diff --git a/pandas/core/arrays/interval.py b/pandas/core/arrays/interval.py","pandas/tests/arrays/interval/test_interval.py;pandas/tests/series/methods/test_convert_dtypes.py",""
"pandas","83","964400d","7ffcf9d6753e7de2c5318e8e0ecdc63586d502f3","pandas/core/indexes/api.py;pandas/core/reshape/concat.py","pandas/core/indexes/api.py;pandas/core/reshape/concat.py","diff --git a/pandas/core/indexes/api.py b/pandas/core/indexes/api.py;diff --git a/pandas/core/reshape/concat.py b/pandas/core/reshape/concat.py","pandas/tests/reshape/test_concat.py",""
"pandas","34","02a134b","cf9ec7854ecb80709804178e769425f02ddf8c64","pandas/core/resample.py","pandas/core/resample.py","diff --git a/pandas/core/resample.py b/pandas/core/resample.py","pandas/tests/resample/test_datetime_index.py",""
"pandas","147","6acfc75","773f341c8cc5a481a5a222508718034457ed1ebc","pandas/core/dtypes/dtypes.py","pandas/core/dtypes/dtypes.py","diff --git a/pandas/core/dtypes/dtypes.py b/pandas/core/dtypes/dtypes.py","pandas/tests/dtypes/test_dtypes.py",""
"pandas","134","da1401b","b1eb97bdfe17f477600eef19e82d65480457bbf5","pandas/tests/groupby/test_categorical.py;pandas/tseries/holiday.py","pandas/tests/groupby/test_categorical.py;pandas/tseries/holiday.py","diff --git a/pandas/tests/groupby/test_categorical.py b/pandas/tests/groupby/test_categorical.py;diff --git a/pandas/tseries/holiday.py b/pandas/tseries/holiday.py","pandas/tests/tseries/holiday/test_calendar.py",""
"pandas","92","f2b213c","511a2847f4330c54d079d04b3cac4febe0fe9915","pandas/core/generic.py;pandas/core/indexes/period.py;pandas/core/resample.py;pandas/tests/indexes/period/test_period.py;pandas/tests/indexes/period/test_tools.py","pandas/core/generic.py;pandas/core/indexes/period.py;pandas/core/resample.py;pandas/tests/indexes/period/test_period.py;pandas/tests/indexes/period/test_tools.py","diff --git a/pandas/core/generic.py b/pandas/core/generic.py;diff --git a/pandas/core/indexes/period.py b/pandas/core/indexes/period.py;diff --git a/pandas/core/resample.py b/pandas/core/resample.py;diff --git a/pandas/tests/indexes/period/test_period.py b/pandas/tests/indexes/period/test_period.py;diff --git a/pandas/tests/indexes/period/test_tools.py b/pandas/tests/indexes/period/test_tools.py","pandas/tests/frame/methods/test_asof.py",""
"pandas","4","cca710b","2250ddfaff92abaff20a5bcd78315f5d4bd44981","pandas/core/indexes/base.py","pandas/core/indexes/base.py","diff --git a/pandas/core/indexes/base.py b/pandas/core/indexes/base.py","pandas/tests/indexes/multi/test_join.py",""
"pandas","124","deceebe","5a0f7e9e03976020ba52a7473f90cb1c8a4354c0","pandas/core/strings.py","pandas/core/strings.py","diff --git a/pandas/core/strings.py b/pandas/core/strings.py","pandas/tests/test_strings.py",""
"pandas","26","13dc13f","70ca24680d3e51fa4b957366e8093b3cc755462d","pandas/core/arrays/categorical.py","pandas/core/arrays/categorical.py","diff --git a/pandas/core/arrays/categorical.py b/pandas/core/arrays/categorical.py","pandas/tests/arrays/categorical/test_analytics.py",""
"pandas","72","a9b61a9","0c50950f2a7e32887eff6be5979f09772091e1de","pandas/core/internals/blocks.py","pandas/core/internals/blocks.py","diff --git a/pandas/core/internals/blocks.py b/pandas/core/internals/blocks.py","pandas/tests/frame/indexing/test_categorical.py",""
"pandas","142","7721f31","65815e6f33e25991e3d40a53c581ffb3c7daf70f","pandas/core/algorithms.py;pandas/tests/series/test_timeseries.py","pandas/core/algorithms.py;pandas/tests/series/test_timeseries.py","diff --git a/pandas/core/algorithms.py b/pandas/core/algorithms.py;diff --git a/pandas/tests/series/test_timeseries.py b/pandas/tests/series/test_timeseries.py","pandas/tests/series/test_analytics.py",""
"pandas","96","5e488a0","6d67cf9f02dd22cc870fd407f569197512700203","pandas/tseries/offsets.py","pandas/tseries/offsets.py","diff --git a/pandas/tseries/offsets.py b/pandas/tseries/offsets.py","pandas/tests/indexes/datetimes/test_date_range.py",""
"pandas","167","6af6d51","226398224d260d908a1f3d0f23c16fa9ffc8f9b0","pandas/core/indexes/base.py;pandas/core/indexes/datetimes.py;pandas/core/indexes/period.py;pandas/core/indexing.py","pandas/core/indexes/base.py;pandas/core/indexes/datetimes.py;pandas/core/indexes/period.py;pandas/core/indexing.py","diff --git a/pandas/core/indexes/base.py b/pandas/core/indexes/base.py;diff --git a/pandas/core/indexes/datetimes.py b/pandas/core/indexes/datetimes.py;diff --git a/pandas/core/indexes/period.py b/pandas/core/indexes/period.py;diff --git a/pandas/core/indexing.py b/pandas/core/indexing.py","pandas/tests/indexes/datetimes/test_partial_slicing.py",""
"pandas","137","a1b2c4b","48f1a67469c91c38e78ebb2648061fe73dd79e6b","pandas/core/arrays/categorical.py","pandas/core/arrays/categorical.py","diff --git a/pandas/core/arrays/categorical.py b/pandas/core/arrays/categorical.py","pandas/tests/extension/test_categorical.py;pandas/tests/reshape/merge/test_merge.py",""
"pandas","91","5c12d4f","cb9a1c7d0319c34a97247973ca96af53ead8033a","pandas/core/indexes/timedeltas.py","pandas/core/indexes/timedeltas.py","diff --git a/pandas/core/indexes/timedeltas.py b/pandas/core/indexes/timedeltas.py","pandas/tests/arrays/test_timedeltas.py",""
"pandas","5","4f4282f8a7c1033fc3efe9f4eab5368a70ae5041","0babe10f1f3f19bb6183b6fb4cc958583c6860c8","pandas/core/indexes/base.py;pandas/tests/indexes/multi/test_join.py","pandas/core/indexes/base.py;pandas/tests/indexes/multi/test_join.py","diff --git a/pandas/core/indexes/base.py b/pandas/core/indexes/base.py;diff --git a/pandas/tests/indexes/multi/test_join.py b/pandas/tests/indexes/multi/test_join.py","pandas/tests/groupby/test_function.py",""
"pandas","67","c3e32d7","1996b17599731b889895b0e1edf758588c068fbb","pandas/core/internals/blocks.py","pandas/core/internals/blocks.py","diff --git a/pandas/core/internals/blocks.py b/pandas/core/internals/blocks.py","pandas/tests/frame/indexing/test_indexing.py",""
"pandas","40","218cc30","8a5f2917e163e09e08af880819fdf44144b1a5fe","pandas/core/reshape/merge.py","pandas/core/reshape/merge.py","diff --git a/pandas/core/reshape/merge.py b/pandas/core/reshape/merge.py","pandas/tests/reshape/merge/test_merge.py",""
"pandas","24","91dcc3a","6367bd23b935a85f1bcd2ae762c7f08433d0efbd","pandas/core/arrays/datetimes.py;pandas/tests/series/test_arithmetic.py","pandas/core/arrays/datetimes.py;pandas/tests/series/test_arithmetic.py","diff --git a/pandas/core/arrays/datetimes.py b/pandas/core/arrays/datetimes.py;diff --git a/pandas/tests/series/test_arithmetic.py b/pandas/tests/series/test_arithmetic.py","pandas/tests/indexes/datetimes/test_timezones.py",""
"pandas","36","cb41651","51f114b9882a5cf819efddb8be74524814f437e1","pandas/core/dtypes/missing.py","pandas/core/dtypes/missing.py","diff --git a/pandas/core/dtypes/missing.py b/pandas/core/dtypes/missing.py","pandas/tests/dtypes//test_missing.py",""
"pandas","104","f738581","8e9b3eee812b70197341c26c40200d8a1a77ed9c","pandas/core/groupby/groupby.py","pandas/core/groupby/groupby.py","diff --git a/pandas/core/groupby/groupby.py b/pandas/core/groupby/groupby.py","pandas/tests/groupby/test_function.py",""
"pandas","168","2de4fbb","1fa1ad91b29c5474cbb86cbcbcdcd50537cad0ae","pandas/core/groupby/grouper.py","pandas/core/groupby/grouper.py","diff --git a/pandas/core/groupby/grouper.py b/pandas/core/groupby/grouper.py","pandas/tests/groupby/test_groupby.py",""
"pandas","86","55cfabb","f792d8c50ee456aa8aa2ae406d8e6b8843f45614","pandas/core/reshape/pivot.py","pandas/core/reshape/pivot.py","diff --git a/pandas/core/reshape/pivot.py b/pandas/core/reshape/pivot.py","pandas/tests/reshape/test_pivot.py",""
"pandas","87","641346c","a890239b7020dec714d9819b718d83f786bfda34","pandas/core/reshape/pivot.py","pandas/core/reshape/pivot.py","diff --git a/pandas/core/reshape/pivot.py b/pandas/core/reshape/pivot.py","pandas/tests/reshape/test_pivot.py",""
"pandas","46","e734449","0ed6d538c38010bcbd540cd6413ae8e4b749d9e6","pandas/core/indexes/multi.py;pandas/core/reshape/util.py;pandas/tests/reshape/test_util.py","pandas/core/indexes/multi.py;pandas/core/reshape/util.py;pandas/tests/reshape/test_util.py","diff --git a/pandas/core/indexes/multi.py b/pandas/core/indexes/multi.py;diff --git a/pandas/core/reshape/util.py b/pandas/core/reshape/util.py;diff --git a/pandas/tests/reshape/test_util.py b/pandas/tests/reshape/test_util.py","pandas/tests/reshape/test_pivot.py",""
"keras","22","54386efa549f850dff13f79fc3af67799a4e5d4f","ee02d256611b17d11e37b86bd4f618d7f2a37d84","keras/engine/input_layer.py","keras/engine/input_layer.py","diff --git a/keras/engine/input_layer.py b/keras/engine/input_layer.py","tests/keras/layers/core_test.py",""
"keras","18","9400be98783135a1d42dd238f4e6c3aa048eceea","244546c2fe5165b6770eb456afd5fac8878473c5","keras/backend/tensorflow_backend.py","keras/backend/tensorflow_backend.py","diff --git a/keras/backend/tensorflow_backend.py b/keras/backend/tensorflow_backend.py","tests/keras/backend/backend_test.py",""
"keras","14","98465b85d020f1326bcef7632f1261a9a7a84e92","02bc5010a04bb11c8e91835cc9775c8149dec754","keras/metrics.py","keras/metrics.py","diff --git a/keras/metrics.py b/keras/metrics.py","tests/keras/metrics_test.py",""
"keras","3","c0d1709cbae3d05efc6dd224230012bc120be8e5","c13d2723d01212d09dfdda39b0ad439803ec9230","keras/models.py","keras/models.py","diff --git a/keras/models.py b/keras/models.py","tests/keras/test_sequential_model.py",""
"keras","16","514aca20c6f076a86819d7180f36c3b2e8bcc33b","fe38f9dfc8c732a77ac03507b63c79b1d2acfba2","keras/engine/sequential.py","keras/engine/sequential.py","diff --git a/keras/engine/sequential.py b/keras/engine/sequential.py","tests/keras/test_sequential_model.py",""
"keras","2","2f55055a9f053b35fa721d3eb75dd07ea5a5f1e3","c24d16af155e20976bdf61e468ba760408e676ff","keras/backend/numpy_backend.py","keras/backend/numpy_backend.py","diff --git a/keras/backend/numpy_backend.py b/keras/backend/numpy_backend.py","tests/keras/backend/backend_test.py",""
"keras","38","53ec990d54130dd0a457dd235c93d39de32d571d","64f80d6077edd5f277a1181df94bf4510ea0517a","keras/layers/recurrent.py","keras/layers/recurrent.py","diff --git a/keras/layers/recurrent.py b/keras/layers/recurrent.py","tests/keras/layers/recurrent_test.py",""
"keras","8","87540a2a2f42e00c4a2ca7ca35d19f96e62e6cb0","d78c982b326adeed6ac25200dc6892ff8f518ca6","keras/engine/network.py","keras/engine/network.py","diff --git a/keras/engine/network.py b/keras/engine/network.py","tests/keras/engine/test_topology.py",""
"keras","23","3dcd9c767ce6875fc8b69c74971ac8a552e23131","69c30a150f0b2caee7961ca1c0080960ef5ad6f6","keras/engine/sequential.py","keras/engine/sequential.py","diff --git a/keras/engine/sequential.py b/keras/engine/sequential.py","tests/keras/test_sequential_model.py",""
"keras","1","331d5b0102ab0cc79cece1f03cc551d8105db3c9","8e23a3ec47a2ccbf6cdd222a80886c6b9f17264f","keras/backend/tensorflow_backend.py;keras/backend/theano_backend.py;keras/initializers.py;tests/keras/backend/backend_test.py","keras/backend/tensorflow_backend.py;keras/backend/theano_backend.py;keras/initializers.py;tests/keras/backend/backend_test.py","diff --git a/keras/backend/tensorflow_backend.py b/keras/backend/tensorflow_backend.py;diff --git a/keras/backend/theano_backend.py b/keras/backend/theano_backend.py;diff --git a/keras/initializers.py b/keras/initializers.py;diff --git a/tests/keras/backend/backend_test.py b/tests/keras/backend/backend_test.py","tests/keras/initializers_test.py",""
"keras","31","ced81968b0e9d8b1389e6580721ac60d9cf3ca60","e2a10a5e6e156a45e946c4d08db7133f997c1f9a","keras/backend/tensorflow_backend.py","keras/backend/tensorflow_backend.py","diff --git a/keras/backend/tensorflow_backend.py b/keras/backend/tensorflow_backend.py","tests/keras/backend/backend_test.py",""
"keras","43","e3e97c401aa8251e957b73fba8ed4d108c106f12","b17169ca5d6cd1c8aeb237fc2bb0555c9e1b6a02","keras/utils/np_utils.py","keras/utils/np_utils.py","diff --git a/keras/utils/np_utils.py b/keras/utils/np_utils.py","tests/keras/utils/np_utils_test.py",""
"keras","39","3a431ea52d090fb3ef8a1e0e5d7f796d9a42e097","a5ecde595c47f35fd7293d52eba48efd687ca94e","keras/utils/generic_utils.py","keras/utils/generic_utils.py","diff --git a/keras/utils/generic_utils.py b/keras/utils/generic_utils.py","tests/keras/utils/generic_utils_test.py",""
"keras","44","cc08f0f01fe97a9659e3da8fa9b290a54992c74a","3292aa5a30350c67627f173ceac713956f68271f","keras/layers/recurrent.py","keras/layers/recurrent.py","diff --git a/keras/layers/recurrent.py b/keras/layers/recurrent.py","tests/keras/layers/recurrent_test.py",""
"keras","7","26b620fb37c885d60183f83abc744f43775ce75a","c05ef1fd95a6024155ab59656fef8dac5a45c335","keras/wrappers/scikit_learn.py","keras/wrappers/scikit_learn.py","diff --git a/keras/wrappers/scikit_learn.py b/keras/wrappers/scikit_learn.py","tests/keras/wrappers/scikit_learn_test.py",""
"keras","25","b470a595f7278acf5e7e47521edf25d3c4f479f1","84e168b5fa55933e02e767ff7c86fcc0232aecc6","keras/applications/imagenet_utils.py","keras/applications/imagenet_utils.py","diff --git a/keras/applications/imagenet_utils.py b/keras/applications/imagenet_utils.py","tests/keras/applications/imagenet_utils_test.py",""
"keras","10","8f41e41eda6e8ea96403cae5798a5a89c8bb5605","c1c4afe60b1355a6c0e83577791a0423f37a3324","keras/engine/training_utils.py","keras/engine/training_utils.py","diff --git a/keras/engine/training_utils.py b/keras/engine/training_utils.py","tests/keras/engine/test_training.py",""
"keras","13","2bfd1f2c950df5fc3f40b903c1966f1b0a48bee4","a07253d8269e1b750f0a64767cc9a07da8a3b7ea","keras/engine/training_generator.py","keras/engine/training_generator.py","diff --git a/keras/engine/training_generator.py b/keras/engine/training_generator.py","tests/keras/engine/test_training.py",""
"keras","41","a27b4a51f4880ad3a7669531b667c1ef44b173ef","4a58b178073f0ba3b166220f7ebd7d56149bfb20","keras/utils/data_utils.py;tests/test_multiprocessing.py","keras/utils/data_utils.py;tests/test_multiprocessing.py","diff --git a/keras/utils/data_utils.py b/keras/utils/data_utils.py;diff --git a/tests/test_multiprocessing.py b/tests/test_multiprocessing.py","tests/keras/utils/data_utils_test.py",""
"keras","42","67a432c273cbd65866b1d2cb1e2c62714b633b6e","2f3edf96078d78450b985bdf3bfffe7e0c627169","keras/engine/training.py;keras/models.py","keras/engine/training.py;keras/models.py","diff --git a/keras/engine/training.py b/keras/engine/training.py;diff --git a/keras/models.py b/keras/models.py","tests/keras/engine/test_training.py",""
"keras","19","f9210387088fe91b5bc8999cf0cb41a0fe9eacf6","66f8cc7ac4942f7f9fe0164a2a854a6264b87735","keras/backend/cntk_backend.py;keras/layers/recurrent.py","keras/backend/cntk_backend.py;keras/layers/recurrent.py","diff --git a/keras/backend/cntk_backend.py b/keras/backend/cntk_backend.py;diff --git a/keras/layers/recurrent.py b/keras/layers/recurrent.py","tests/keras/layers/recurrent_test.py",""
"keras","9","0cd3b07eb5de1aaaad84d1ff7f7c2ed7dab4b23c","0505393746d56ddacc34bb1c016dba79429c9ac9","docs/autogen.py","docs/autogen.py","diff --git a/docs/autogen.py b/docs/autogen.py","tests/test_doc_auto_generation.py",""
"keras","21","c7b7328cc99fd5d7c298e57c6020043451d89a61","1fc585adb57f20a2acf69f0cd08b731259b8d2f8","keras/callbacks.py","keras/callbacks.py","diff --git a/keras/callbacks.py b/keras/callbacks.py","tests/keras/test_callbacks.py",""
"keras","30","c08ef613af27da896cee168daeee5c6fad1980b6","2c8d1d03599cc03243bce8f07ed9c4a3d5f384f9","keras/engine/training.py","keras/engine/training.py","diff --git a/keras/engine/training.py b/keras/engine/training.py","tests/keras/engine/test_training.py",""
"keras","15","5b6243485acc20cc36f2db4f258512c332d691ec","f60313e29657b2afb6a02f28dba5936bc0dd09e6","keras/callbacks.py","keras/callbacks.py","diff --git a/keras/callbacks.py b/keras/callbacks.py","tests/keras/test_callbacks.py",""
"keras","32","a3d160b9467c99cbb27f9aa0382c759f45c8ee66","709f791af201caaab4aa180bda259989087cfe47","keras/callbacks.py","keras/callbacks.py","diff --git a/keras/callbacks.py b/keras/callbacks.py","tests/keras/test_callbacks.py",""
"keras","11","36b9e4c055f32718a036cabaf767325b010c7485","d6b5c5ebb410e3366c9d7aca41977a60134bfe10","keras/engine/training_generator.py;keras/engine/training_utils.py;keras/utils/data_utils.py;tests/keras/utils/data_utils_test.py;tests/test_multiprocessing.py","keras/engine/training_generator.py;keras/engine/training_utils.py;keras/utils/data_utils.py;tests/keras/utils/data_utils_test.py;tests/test_multiprocessing.py","diff --git a/keras/engine/training_generator.py b/keras/engine/training_generator.py;diff --git a/keras/engine/training_utils.py b/keras/engine/training_utils.py;diff --git a/keras/utils/data_utils.py b/keras/utils/data_utils.py;diff --git a/tests/keras/utils/data_utils_test.py b/tests/keras/utils/data_utils_test.py;diff --git a/tests/test_multiprocessing.py b/tests/test_multiprocessing.py","tests/integration_tests/test_image_data_tasks.py",""
"keras","6","88af7d0c97497b5c3a198ee9416b2accfbc72c36","4b54657ab4806b0aaef8f8eeb973edb83c3d3483","keras/engine/training_utils.py","keras/engine/training_utils.py","diff --git a/keras/engine/training_utils.py b/keras/engine/training_utils.py","tests/test_loss_masking.py",""
"keras","35","06eaeebecfb73c23bfd531013ca172ee3bf5069c","738819de0b7e6bc45abed8d0640f02b81c6ac4e9","keras/preprocessing/image.py","keras/preprocessing/image.py","diff --git a/keras/preprocessing/image.py b/keras/preprocessing/image.py","tests/keras/preprocessing/image_test.py",""
"keras","33","1c9a49781da2101507db23e2014e4e5d16bd2e52","70ad0d6e4a569701ef106058397ad0540ec08340","keras/preprocessing/text.py","keras/preprocessing/text.py","diff --git a/keras/preprocessing/text.py b/keras/preprocessing/text.py","tests/keras/preprocessing/text_test.py",""
"keras","17","c913b6da92f6ab9a3f4c897caa4085e782a14680","5a6af4bc6d44e9adbc2a21804bfcd18c4ce849ef","keras/metrics.py","keras/metrics.py","diff --git a/keras/metrics.py b/keras/metrics.py","tests/keras/metrics_test.py",""
"keras","28","6171b3656ebd9b6038f709ba83f7475de284ba4e","5422fdd38baad36730cb6aeb946e17eeae6a551c","keras/preprocessing/sequence.py","keras/preprocessing/sequence.py","diff --git a/keras/preprocessing/sequence.py b/keras/preprocessing/sequence.py","tests/keras/preprocessing/sequence_test.py",""
"keras","20","76da5f0a21ca98e4bf6706e182fb825243e76204","6dd087ab73b09e449144ff17450cc14f981b9ac2","keras/backend/cntk_backend.py;keras/backend/tensorflow_backend.py;keras/backend/theano_backend.py;keras/layers/convolutional.py;keras/utils/conv_utils.py","keras/backend/cntk_backend.py;keras/backend/tensorflow_backend.py;keras/backend/theano_backend.py;keras/layers/convolutional.py;keras/utils/conv_utils.py","diff --git a/keras/backend/cntk_backend.py b/keras/backend/cntk_backend.py;diff --git a/keras/backend/tensorflow_backend.py b/keras/backend/tensorflow_backend.py;diff --git a/keras/backend/theano_backend.py b/keras/backend/theano_backend.py;diff --git a/keras/layers/convolutional.py b/keras/layers/convolutional.py;diff --git a/keras/utils/conv_utils.py b/keras/utils/conv_utils.py","tests/keras/layers/convolutional_test.py",""
"keras","37","81f6b3aa5b2b6215a533180e848a3b4dff851d03","1d2ad790dd43a2d702176c1170b2f3fd592a385a","keras/layers/recurrent.py;keras/layers/wrappers.py","keras/layers/recurrent.py;keras/layers/wrappers.py","diff --git a/keras/layers/recurrent.py b/keras/layers/recurrent.py;diff --git a/keras/layers/wrappers.py b/keras/layers/wrappers.py","tests/keras/layers/wrappers_test.py",""
"keras","27","49f5b931410bc2e56378f20a15e8ac919e0efb88","b076e227da6beaf87d6c84eff1a92285e4662acf","keras/layers/wrappers.py","keras/layers/wrappers.py","diff --git a/keras/layers/wrappers.py b/keras/layers/wrappers.py","tests/keras/layers/wrappers_test.py",""
"keras","45","d368dc870bfd8fdd4ca0ff82bd5b61aa549291c5","159bb1aac17a8de0f96997d35703b8f26926a848","keras/layers/recurrent.py","keras/layers/recurrent.py","diff --git a/keras/layers/recurrent.py b/keras/layers/recurrent.py","tests/keras/layers/recurrent_test.py",""
"keras","12","6dff721a3a8755356b2e89d02ef63ad8ab38ec95","6dff721a3a8755356b2e89d02ef63ad8ab38ec95","","","","tests/keras/metrics_test.py",""
"keras","29","a341c014412cbfc86a9dd9816ae228e398dff3a2","adc321b4d7a4e22f6bdb00b404dfe5e23d4887aa","keras/engine/training.py","keras/engine/training.py","diff --git a/keras/engine/training.py b/keras/engine/training.py","tests/keras/metrics_test.py",""
"keras","34","7ef5244a2f1f7f7b76e3c804b82cbb20cdf4d139","4b74fc5418944c9f449eb88ed4b40ada280fa5ca","keras/engine/training.py;keras/utils/data_utils.py","keras/engine/training.py;keras/utils/data_utils.py","diff --git a/keras/engine/training.py b/keras/engine/training.py;diff --git a/keras/utils/data_utils.py b/keras/utils/data_utils.py","tests/test_multiprocessing.py",""
"keras","4","b0bfd5201da2bfced84028bcc5bda05bdfd75af7","4185cbb50bfcae9cc30b0fc7b67e81d67a50a8ac","keras/optimizers.py","keras/optimizers.py","diff --git a/keras/optimizers.py b/keras/optimizers.py","tests/keras/optimizers_test.py",""
"keras","26","87417470c8168772559be0531e297120c569a422","97d5fa920e4f8248128f7c1b460fd9bb20d3478f","keras/backend/tensorflow_backend.py","keras/backend/tensorflow_backend.py","diff --git a/keras/backend/tensorflow_backend.py b/keras/backend/tensorflow_backend.py","tests/keras/backend/backend_test.py",""
"keras","5","b847b4601d608050bab6eccd049fce28b7bf1b1f","e11c48d9ce3ee47bb8a966549b14cbd5b10ee70d","keras/utils/data_utils.py","keras/utils/data_utils.py","diff --git a/keras/utils/data_utils.py b/keras/utils/data_utils.py","tests/keras/utils/data_utils_test.py",""
"keras","40","871007dbb0e6211459b9d16244cc3c9683459df7","4cad455ef4da600c96ddc69800bab39d0e52b677","keras/layers/recurrent.py","keras/layers/recurrent.py","diff --git a/keras/layers/recurrent.py b/keras/layers/recurrent.py","tests/keras/layers/recurrent_test.py",""
"keras","24","d7884570b10951d156aa086ee29a4df9eab79cf3","bcf0031b54d555179be81c088cc3df0a723d7907","keras/callbacks.py","keras/callbacks.py","diff --git a/keras/callbacks.py b/keras/callbacks.py","tests/keras/test_callbacks.py",""
"keras","36","85f011df5a5c0fcf1f01b39eca338eb6b7e58401","fb1887d132a8ce8548ff53d868a6ba531cd63b34","keras/backend/tensorflow_backend.py","keras/backend/tensorflow_backend.py","diff --git a/keras/backend/tensorflow_backend.py b/keras/backend/tensorflow_backend.py","tests/keras/layers/convolutional_test.py",""
"cookiecutter","3","5c282f020a8db7e5e7c4e7b51b010556ca31fb7f","7129d474206761a6156925db78eee4b62a0e3944","cookiecutter/prompt.py","cookiecutter/prompt.py","diff --git a/cookiecutter/prompt.py b/cookiecutter/prompt.py","tests/test_read_user_choice.py",""
"cookiecutter","2","d7e7b28811e474e14d1bed747115e47dcdd15ba3","90434ff4ea4477941444f1e83313beb414838535","cookiecutter/hooks.py","cookiecutter/hooks.py","diff --git a/cookiecutter/hooks.py b/cookiecutter/hooks.py","tests/test_hooks.py",""
"cookiecutter","1","c15633745df6abdb24e02746b82aadb20b8cdf8c","7f6804c4953a18386809f11faf4d86898570debc","cookiecutter/generate.py","cookiecutter/generate.py","diff --git a/cookiecutter/generate.py b/cookiecutter/generate.py","tests/test_generate_context.py",""
"cookiecutter","4","9568ab6ecd2d6836646006c59473c4a4ac0dee04","457a1a4e862aab4102b644ff1d2b2e2b5a766b3c","cookiecutter/exceptions.py;cookiecutter/generate.py;cookiecutter/hooks.py","cookiecutter/exceptions.py;cookiecutter/generate.py;cookiecutter/hooks.py","diff --git a/cookiecutter/exceptions.py b/cookiecutter/exceptions.py;diff --git a/cookiecutter/generate.py b/cookiecutter/generate.py;diff --git a/cookiecutter/hooks.py b/cookiecutter/hooks.py","tests/test_hooks.py",""
"tqdm","3","c2599e3cd6087429f48bae34347ec5d2473c8392","73962a47026dd980ac0758820efc9c41cbf938e0","tqdm/_tqdm.py","tqdm/_tqdm.py","diff --git a/tqdm/_tqdm.py b/tqdm/_tqdm.py","tqdm/tests/tests_tqdm.py",""
"tqdm","2","bef86db56654d271838b145ad77f7040a73a7b4d","127af5caf19e7d29c346f5ca8a9c7ef3004b664b","tqdm/std.py;tqdm/utils.py","tqdm/std.py;tqdm/utils.py","diff --git a/tqdm/std.py b/tqdm/std.py;diff --git a/tqdm/utils.py b/tqdm/utils.py","tqdm/tests/tests_tqdm.py",""
"tqdm","8","08b8ad1ff3bd003ef8309faaa0cc108ffa40317d","cae9d139c6df5614be3bf6e25ccbd600ee3286dc","tqdm/_tqdm.py","tqdm/_tqdm.py","diff --git a/tqdm/_tqdm.py b/tqdm/_tqdm.py","tqdm/tests/tests_tqdm.py",""
"tqdm","1","8cc777fe8401a05d07f2c97e65d15e4460feab88","c0dcf39b046d1b4ff6de14ac99ad9a1b10487512","tqdm/contrib/__init__.py","tqdm/contrib/__init__.py","diff --git a/tqdm/contrib/__init__.py b/tqdm/contrib/__init__.py","tqdm/tests/tests_contrib.py",""
"tqdm","7","caefe02fd6f3165e5634460ab20caf4c60400120","4efd35246c924236f34d8130b1055a3c3ba78605","tqdm/_main.py","tqdm/_main.py","diff --git a/tqdm/_main.py b/tqdm/_main.py","tqdm/tests/tests_main.py",""
"tqdm","9","9da1d5d116aec7a23d8f6dc22d5e23ecb1c40a7c","d877c1dfb4739852105f7b967a8fceb869ac5042","tqdm/_tqdm.py","tqdm/_tqdm.py","diff --git a/tqdm/_tqdm.py b/tqdm/_tqdm.py","tqdm/tests/tests_tqdm.py",""
"tqdm","6","a4b9c86db548b2d0dbb5af7a6bbdc26ab47e1eec","6dad2e89019317e875c46d5a3a82a811ad6de2f9","tqdm/_tqdm.py","tqdm/_tqdm.py","diff --git a/tqdm/_tqdm.py b/tqdm/_tqdm.py","tqdm/tests/tests_synchronisation.py",""
"tqdm","4","03b347646492131d889871939b40457d29147216","964dee631d0ed30e2f799b42fc58ba5e73795a08","tqdm/_tqdm.py","tqdm/_tqdm.py","diff --git a/tqdm/_tqdm.py b/tqdm/_tqdm.py","tqdm/tests/tests_tqdm.py",""
"tqdm","5","19b08ab34fdbfa0275bc5cb2430436c724c7e759","4f340697af69b71850aad496387c9c5aa1904136","tqdm/_tqdm.py","tqdm/_tqdm.py","diff --git a/tqdm/_tqdm.py b/tqdm/_tqdm.py","tqdm/tests/tests_tqdm.py",""
"sanic","3","91f6abaa81248189fbcbdf685e8bdcbb7846609f","861e87347a2d373d6ffa387965a6887c83af632c","sanic/app.py","sanic/app.py","diff --git a/sanic/app.py b/sanic/app.py","tests/test_url_for.py",""
"sanic","2","ba9b432993019b0af0c4827a5ed42aaa091bd17d","801595e24acdf8050b8d3ffa512d424147848d32","sanic/server.py","sanic/server.py","diff --git a/sanic/server.py b/sanic/server.py","tests/test_app.py",""
"sanic","1","e7001b00747b659f7042b0534802b936ee8a53e0","44973125c15304b4262c51c78b5a86bd1daafa86","sanic/app.py","sanic/app.py","diff --git a/sanic/app.py b/sanic/app.py","tests/test_blueprints.py",""
